"합계","자치구","사고유형","소계","사고통계","year","case"
"합계","중구","차대차","소계","사망자수 (명)","2018",5
"합계","중구","차대차","소계","사망자수 (명)","2019",1
"합계","중구","차대차","소계","사망자수 (명)","2020",3
"합계","중구","차대차","소계","사망자수 (명)","2021",0
"합계","중구","차대차","소계","부상자수 (명)","2007",1588
"합계","중구","차대차","소계","부상자수 (명)","2008",1557
"합계","중구","차대차","소계","부상자수 (명)","2009",1634
"합계","중구","차대차","소계","부상자수 (명)","2010",1737
"합계","중구","차대차","소계","부상자수 (명)","2011",1572
"합계","중구","차대차","소계","부상자수 (명)","2012",1586
"합계","중구","차대차","소계","부상자수 (명)","2013",1517
"합계","중구","차대차","소계","부상자수 (명)","2014",1371
"합계","중구","차대차","소계","부상자수 (명)","2015",1366
"합계","중구","차대차","소계","부상자수 (명)","2016",1321
"합계","중구","차대차","소계","부상자수 (명)","2017",1315
"합계","중구","차대차","소계","부상자수 (명)","2018",1158
"합계","중구","차대차","소계","부상자수 (명)","2019",1277
"합계","중구","차대차","소계","부상자수 (명)","2020",959
"합계","중구","차대차","소계","부상자수 (명)","2021",948
"합계","중구","차량단독","소계","발생건수 (건)","2007",22
"합계","중구","차량단독","소계","발생건수 (건)","2008",34
"합계","중구","차량단독","소계","발생건수 (건)","2009",39
"합계","중구","차량단독","소계","발생건수 (건)","2010",34
"합계","중구","차량단독","소계","발생건수 (건)","2011",33
"합계","중구","차량단독","소계","발생건수 (건)","2012",36
"합계","중구","차량단독","소계","발생건수 (건)","2013",39
"합계","중구","차량단독","소계","발생건수 (건)","2014",41
"합계","중구","차량단독","소계","발생건수 (건)","2015",47
"합계","중구","차량단독","소계","발생건수 (건)","2016",37
"합계","중구","차량단독","소계","발생건수 (건)","2017",40
"합계","중구","차량단독","소계","발생건수 (건)","2018",41
"합계","중구","차량단독","소계","발생건수 (건)","2019",38
"합계","중구","차량단독","소계","발생건수 (건)","2020",38
"합계","중구","차량단독","소계","발생건수 (건)","2021",26
"합계","중구","차량단독","소계","사망자수 (명)","2007",0
"합계","중구","차량단독","소계","사망자수 (명)","2008",2
"합계","중구","차량단독","소계","사망자수 (명)","2009",0
"합계","중구","차량단독","소계","사망자수 (명)","2010",0
"합계","중구","차량단독","소계","사망자수 (명)","2011",0
"합계","중구","차량단독","소계","사망자수 (명)","2012",2
"합계","중구","차량단독","소계","사망자수 (명)","2013",0
"합계","중구","차량단독","소계","사망자수 (명)","2014",1
"합계","중구","차량단독","소계","사망자수 (명)","2015",0
"합계","중구","차량단독","소계","사망자수 (명)","2016",0
"합계","중구","차량단독","소계","사망자수 (명)","2017",0
"합계","중구","차량단독","소계","사망자수 (명)","2018",0
"합계","중구","차량단독","소계","사망자수 (명)","2019",0
"합계","중구","차량단독","소계","사망자수 (명)","2020",2
"합계","중구","차량단독","소계","사망자수 (명)","2021",1
"합계","중구","차량단독","소계","부상자수 (명)","2007",27
"합계","중구","차량단독","소계","부상자수 (명)","2008",41
"합계","중구","차량단독","소계","부상자수 (명)","2009",47
"합계","중구","차량단독","소계","부상자수 (명)","2010",38
"합계","중구","차량단독","소계","부상자수 (명)","2011",34
"합계","중구","차량단독","소계","부상자수 (명)","2012",41
"합계","중구","차량단독","소계","부상자수 (명)","2013",48
"합계","중구","차량단독","소계","부상자수 (명)","2014",47
"합계","중구","차량단독","소계","부상자수 (명)","2015",55
"합계","중구","차량단독","소계","부상자수 (명)","2016",38
"합계","중구","차량단독","소계","부상자수 (명)","2017",43
"합계","중구","차량단독","소계","부상자수 (명)","2018",44
"합계","중구","차량단독","소계","부상자수 (명)","2019",39
"합계","중구","차량단독","소계","부상자수 (명)","2020",38
"합계","중구","차량단독","소계","부상자수 (명)","2021",25
"합계","용산구","합계","소계","발생건수 (건)","2007",1287
"합계","용산구","합계","소계","발생건수 (건)","2008",1233
"합계","용산구","합계","소계","발생건수 (건)","2009",1345
"합계","용산구","합계","소계","발생건수 (건)","2010",1245
"합계","용산구","합계","소계","발생건수 (건)","2011",1170
"합계","용산구","합계","소계","발생건수 (건)","2012",1203
"합계","용산구","합계","소계","발생건수 (건)","2013",1391
"합계","용산구","합계","소계","발생건수 (건)","2014",1350
"합계","용산구","합계","소계","발생건수 (건)","2015",1516
"합계","용산구","합계","소계","발생건수 (건)","2016",1428
"합계","용산구","합계","소계","발생건수 (건)","2017",1337
"합계","용산구","합계","소계","발생건수 (건)","2018",1330
"합계","용산구","합계","소계","발생건수 (건)","2019",1187
"합계","용산구","합계","소계","발생건수 (건)","2020",890
"합계","용산구","합계","소계","발생건수 (건)","2021",1014
"합계","용산구","합계","소계","사망자수 (명)","2007",20
"합계","용산구","합계","소계","사망자수 (명)","2008",19
"합계","용산구","합계","소계","사망자수 (명)","2009",20
"합계","용산구","합계","소계","사망자수 (명)","2010",15
"합계","용산구","합계","소계","사망자수 (명)","2011",9
"합계","용산구","합계","소계","사망자수 (명)","2012",11
"합계","용산구","합계","소계","사망자수 (명)","2013",13
"합계","용산구","합계","소계","사망자수 (명)","2014",8
"합계","용산구","합계","소계","사망자수 (명)","2015",18
"합계","용산구","합계","소계","사망자수 (명)","2016",12
"합계","용산구","합계","소계","사망자수 (명)","2017",12
"합계","용산구","합계","소계","사망자수 (명)","2018",14
"합계","용산구","합계","소계","사망자수 (명)","2019",10
"합계","용산구","합계","소계","사망자수 (명)","2020",12
"합계","용산구","합계","소계","사망자수 (명)","2021",5
"합계","용산구","합계","소계","부상자수 (명)","2007",2037
"합계","용산구","합계","소계","부상자수 (명)","2008",1805
"합계","용산구","합계","소계","부상자수 (명)","2009",1927
"합계","용산구","합계","소계","부상자수 (명)","2010",1738
"합계","용산구","합계","소계","부상자수 (명)","2011",1704
"합계","용산구","합계","소계","부상자수 (명)","2012",1809
"합계","용산구","합계","소계","부상자수 (명)","2013",2023
"합계","용산구","합계","소계","부상자수 (명)","2014",1971
"합계","용산구","합계","소계","부상자수 (명)","2015",2110
"합계","용산구","합계","소계","부상자수 (명)","2016",2069
"합계","용산구","합계","소계","부상자수 (명)","2017",1949
"합계","용산구","합계","소계","부상자수 (명)","2018",1852
"합계","용산구","합계","소계","부상자수 (명)","2019",1614
"합계","용산구","합계","소계","부상자수 (명)","2020",1178
"합계","용산구","합계","소계","부상자수 (명)","2021",1369
"합계","용산구","차대사람","소계","발생건수 (건)","2007",241
"합계","용산구","차대사람","소계","발생건수 (건)","2008",262
"합계","용산구","차대사람","소계","발생건수 (건)","2009",285
"합계","용산구","차대사람","소계","발생건수 (건)","2010",272
"합계","용산구","차대사람","소계","발생건수 (건)","2011",273
"합계","용산구","차대사람","소계","발생건수 (건)","2012",267
"합계","용산구","차대사람","소계","발생건수 (건)","2013",298
"합계","용산구","차대사람","소계","발생건수 (건)","2014",285
"합계","용산구","차대사람","소계","발생건수 (건)","2015",334
"합계","용산구","차대사람","소계","발생건수 (건)","2016",302
"합계","용산구","차대사람","소계","발생건수 (건)","2017",286
"합계","용산구","차대사람","소계","발생건수 (건)","2018",295
"합계","용산구","차대사람","소계","발생건수 (건)","2019",259
"합계","용산구","차대사람","소계","발생건수 (건)","2020",155
"합계","용산구","차대사람","소계","발생건수 (건)","2021",174
"합계","용산구","차대사람","소계","사망자수 (명)","2007",7
"합계","용산구","차대사람","소계","사망자수 (명)","2008",4
"합계","용산구","차대사람","소계","사망자수 (명)","2009",9
"합계","용산구","차대사람","소계","사망자수 (명)","2010",6
"합계","용산구","차대사람","소계","사망자수 (명)","2011",4
"합계","용산구","차대사람","소계","사망자수 (명)","2012",6
"합계","용산구","차대사람","소계","사망자수 (명)","2013",4
"합계","용산구","차대사람","소계","사망자수 (명)","2014",3
"합계","용산구","차대사람","소계","사망자수 (명)","2015",9
"합계","용산구","차대사람","소계","사망자수 (명)","2016",8
